DRUG_CODE_ID,DESCRIPTION,BNF1,BNF2,BNF3,ATC,DATABASE
76988,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc) Insulin aspart/Insulin aspart protamine 30unit/1ml + 70unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
71351,Lantus 100units/ml solution for injection 3ml cartridges (Waymade Healthcare Plc) Insulin glargine 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
16142,Insulin aspart 100units/ml solution for injection 3ml cartridges Insulin aspart 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
56691,Insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices Insulin degludec 200unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
1588,Actrapid 100iu/ml Injection (Novo Nordisk Ltd) Insulin Soluble Human 100iu/ml Injection Subcutaneous Injection,06010101,06010300,null,null,CPRD_GOLD
74970,Pur-n Isophane 100unit/ml Injection (C P Pharmaceuticals Ltd) Insulin Isophane Human 100unit/ml Injection ,06010102,null,null,null,CPRD_GOLD
36066,Insulin isophane bovine 100units/ml suspension for injection 3ml cartridges Insulin isophane bovine 100unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010102,null,null,null,CPRD_GOLD
8118,Humaject i 100iu/ml Pen (Eli Lilly and Company Ltd) Insulin Isophane Human 100iu/ml Pen Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
8203,Penmix 50/50 100iu/ml Penfill (Novo Nordisk Ltd) Insulin soluble human/Insulin isophane human 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
76991,Humalog 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc) Insulin lispro 100unit/1ml Solution for injection Intramuscular/Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
67324,Humulin M3 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc) Insulin soluble human/Insulin isophane human 30unit/1ml + 70unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
21583,Apidra 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi) Insulin glulisine 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
29567,Insulin aspart 100units/ml solution for injection 10ml vials Insulin aspart 100unit/1ml Solution for injection Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
71428,Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc) Insulin isophane human 100unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010102,null,null,null,CPRD_GOLD
31205,Insuman Comb 50 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi) Insulin soluble human/Insulin isophane human 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
53251,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (DE Pharmaceuticals) Insulin aspart 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
71430,Humalog Mix25 Pen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc) Insulin lispro/Insulin lispro protamine 25unit/1ml + 75unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
18592,Insulin soluble bovine 100units/ml solution for injection 10ml vials Insulin soluble bovine 100unit/1ml Solution for injection Subcutaneous/Intravenous/Intramuscular,06010101,06010300,null,null,CPRD_GOLD
7318,Humalog 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd) Insulin lispro 100unit/1ml Solution for injection Intravenous/Intramuscular/Subcutaneous,06010101,null,null,null,CPRD_GOLD
6958,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) Insulin detemir 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
57529,Humalog 100units/ml solution for injection 10ml vials (Dowelhurst Ltd) Insulin lispro 100unit/1ml Solution for injection Intramuscular/Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
44251,Insulin zinc suspension mixed porcine 100unit/ml Injection Pork Insulin 100unit/ml Injection ,06010102,null,null,null,CPRD_GOLD
35468,Insuman Basal 100units/ml suspension for injection 5ml vials (Sanofi) Insulin isophane human 100unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
10067,Insulin biphasic aspart human pyr 30:70; 100 units/ml Injection Insulin Aspart/Insulin Aspart Protamine 30:70; 100 units/ml Injection ,06010102,null,null,null,CPRD_GOLD
28101,Insulin glulisine 100units/ml solution for injection 10ml vials Insulin glulisine 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
76922,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 3ml pre-filled disposable devices Insulin soluble human/Insulin isophane human 15unit/1ml + 85unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
69583,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc) Insulin lispro protamine/Insulin lispro 75unit/1ml + 25unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
27396,Insulin soluble porcine 100units/ml solution for injection 10ml vials Insulin soluble porcine 100unit/1ml Solution for injection Subcutaneous/Intravenous/Intramuscular,06010101,06010300,null,null,CPRD_GOLD
4199,Humulin m1 100unit/ml M1 injection (Eli Lilly and Company Ltd) Insulin Soluble Human/Insulin Isophane Human 100unit/ml M1 Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
9376,Insulin zinc suspension crystalline human pyr 100unit/ml long acting Injection Insulin Zinc Suspension Crystalline Human 100unit/ml Injection ,06010102,null,null,null,CPRD_GOLD
24002,Insuman Comb 25 100units/ml suspension for injection 5ml vials (Sanofi) Insulin soluble human/Insulin isophane human 25unit/1ml + 75unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
9737,Insulatard innolet 100iu/ml Injection (Novo Nordisk Ltd) Insulin isophane human 100unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
21554,Insuman comb 50 100iu/ml Injection (Aventis Pharma) Insulin soluble human/Insulin isophane human 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
26060,Insulin lispro 100units/ml solution for injection 10ml vials Insulin lispro 100unit/1ml Solution for injection Intramuscular/Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
57564,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc) Insulin lispro 100unit/1ml Solution for injection Intravenous/Intramuscular/Subcutaneous,06010101,null,null,null,CPRD_GOLD
11107,Humulin m4 100unit/ml M4 injection (Eli Lilly and Company Ltd) Insulin Soluble Human/Insulin Isophane Human 100unit/ml M4 Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
60938,Mixtard 30 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc) Insulin soluble human/Insulin isophane human 30unit/1ml + 70unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
10887,Penmix 40/60 100iu/ml Penfill (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml Injection ,06010102,null,null,null,CPRD_GOLD
16682,Tempulin 100unit/ml Injection (Knoll Ltd) Insulin zinc suspension mixed bovine 100unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
76660,Insulin lispro Sanofi 100units/ml solution for injection 3ml cartridges (Sanofi) Insulin lispro 100unit/1ml Solution for injection Intravenous/Intramuscular/Subcutaneous,06010101,null,null,null,CPRD_GOLD
3551,Mixtard 20 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml Penfill Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
55462,Tresiba FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) Insulin degludec 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
5250,Insulin biphasic lispro human prb 25:75; 100 units/ml Injection Insulin Lispro/Insulin Lispro Protamine 25:75; 100 units/ml Injection ,06010102,null,null,null,CPRD_GOLD
55603,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (DE Pharmaceuticals) Insulin lispro 100unit/1ml Solution for injection Intravenous/Intramuscular/Subcutaneous,06010101,null,null,null,CPRD_GOLD
22155,Humaject m5 100iu/ml M5 pen (Eli Lilly and Company Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml M5 Pen Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
56489,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc) Insulin aspart/Insulin aspart protamine 30unit/1ml + 70unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
16160,Humulin M3 Pen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) Insulin soluble human/Insulin isophane human 30unit/1ml + 70unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010151,null,null,null,CPRD_GOLD
11056,Insulin biphasic isophane human pyr 30:70; 100 units/ml Injection Insulin Soluble Human/Insulin Isophane Human 30:70; 100 units/ml Injection ,06010102,null,null,null,CPRD_GOLD
5933,Mixtard 50 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd) Insulin soluble human/Insulin isophane human 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
76512,Insulin biphasic isophane human emp 30:70; 100 units/ml Injection Insulin Soluble Human/Insulin Isophane Human 30:70; 100 units/ml Injection ,06010102,null,null,null,CPRD_GOLD
20995,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd) Insulin isophane porcine/Insulin soluble porcine 70unit/1ml + 30unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010151,null,null,null,CPRD_GOLD
71395,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc) Insulin lispro protamine/Insulin lispro 75unit/1ml + 25unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
57622,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc) Insulin lispro/Insulin lispro protamine 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
77012,Humalog 100units/ml solution for injection 10ml vials (DE Pharmaceuticals) Insulin lispro 100unit/1ml Solution for injection Intramuscular/Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
5892,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) Insulin aspart 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
7349,Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd) Insulin soluble human 100unit/1ml Solution for injection Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
17809,Humaject m4 100iu/ml M4 pen (Eli Lilly and Company Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml M4 Pen Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
67279,Pork Insulatard 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc) Insulin isophane porcine 100unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010102,null,null,null,CPRD_GOLD
1649,Human actraphane 100iu/ml Injection (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml Injection ,06010102,null,null,null,CPRD_GOLD
51743,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Sigma Pharmaceuticals Plc) Insulin aspart 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
74680,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (DE Pharmaceuticals) Insulin aspart/Insulin aspart protamine 30unit/1ml + 70unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
22058,Pur-in mix 15/85 Injection (C P Pharmaceuticals Ltd) Insulin Soluble Human/Insulin Isophane Human  Injection ,06010102,null,null,null,CPRD_GOLD
55910,Tresiba Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd) Insulin degludec 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
14938,Insulin soluble bovine cartridge 100unit/ml Solution for injection Insulin Soluble Bovine 100unit/ml Solution For Injection Subcutaneous Injection,06010101,06010300,null,null,CPRD_GOLD
2459,Pork Mixtard 30 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd) Insulin soluble porcine/Insulin isophane porcine 30unit/1ml + 70unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010151,null,null,null,CPRD_GOLD
14649,Insulin biphasic isophane human pyr 10:90; 100 units/ml Injection Insulin Soluble Human/Insulin Isophane Human 10:90; 100 units/ml Injection ,06010102,null,null,null,CPRD_GOLD
74862,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Mawdsley-Brooks & Company Ltd) Insulin glargine 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
2929,Mixtard 30 100iu/ml GE injection (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml GE Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
55618,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc) Insulin detemir 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
71369,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc) Insulin aspart/Insulin aspart protamine 30unit/1ml + 70unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
4706,Velosulin 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd) Insulin soluble human 100unit/1ml Solution for injection Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
55234,Tresiba FlexTouch 200units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) Insulin degludec 200unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
56857,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 3ml cartridges Insulin soluble human/Insulin isophane human 15unit/1ml + 85unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
27461,Insuman Basal 100units/ml suspension for injection 3ml cartridges (Sanofi) Insulin isophane human 100unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
17731,Penmix 50/50 100iu/ml Injection (Novo Nordisk Ltd) Insulin soluble human/Insulin isophane human 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
33966,Insulatard 100unit/ml Injection (Novo Nordisk Ltd) Insulin Isophane Human 100unit/ml Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
35260,Levemir InnoLet 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) Insulin detemir 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
6965,Levemir Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd) Insulin detemir 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
24800,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd) Insulin soluble porcine/Insulin isophane porcine 30unit/1ml + 70unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010151,null,null,null,CPRD_GOLD
11337,NovoRapid Novolet 100units/ml solution for injection (Novo Nordisk Ltd) Insulin aspart 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
66335,Insulin biphasic isophane porcine 50:50; 100 units/ml Injection Insulin Soluble Porcine/Insulin Isophane Porcine 50:50; 100 units/ml Injection ,06010102,null,null,null,CPRD_GOLD
6061,Novomix 30 30/70 100units/ml Injection (Novo Nordisk Ltd) Insulin Aspart/Insulin Aspart Protamine 30/70 100units/ml Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
53118,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd) Insulin aspart 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
14301,Insulin detemir 100units/ml solution for injection 3ml cartridges Insulin detemir 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
4784,Lentard mc 100unit/ml Injection (Novo Nordisk Ltd) Pork Insulin/Insulin Zinc Suspension Mixed Bovine 100unit/ml Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
14313,Insulin lispro 100units/ml solution for injection 3ml cartridges Insulin lispro 100unit/1ml Solution for injection Intravenous/Intramuscular/Subcutaneous,06010101,null,null,null,CPRD_GOLD
2454,Mixtard 30 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml Penfill Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
64354,Toujeo 300units/ml solution for injection 1.5ml pre-filled SoloStar pens (Sanofi) Insulin glargine 300unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
1806,Penmix 30/70 100iu/ml Penfill (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml Injection ,06010102,null,null,null,CPRD_GOLD
36194,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml cartridges Insulin isophane human/Insulin soluble human 75unit/1ml + 25unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
14918,Humulin I 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd) Insulin isophane human 100unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
13729,Insulin isophane human emp 100unit/ml Injection Insulin Isophane Human 100unit/ml Injection ,06010102,null,null,null,CPRD_GOLD
8322,Insulin zinc suspension mixed human pyr 100unit/ml Injection Insulin Zinc Suspension Mixed Human/Insulin Zinc Suspension Crystalline Human 100unit/ml Injection ,06010102,null,null,null,CPRD_GOLD
1843,Pork Insulatard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd) Insulin isophane porcine 100unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010102,null,null,null,CPRD_GOLD
16700,Insulin zinc mixed bovine vial 100unit/ml Sterile suspension injection Insulin Zinc Suspension Mixed Bovine 100unit/ml Sterile Suspension Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
77805,Insulin lispro 200units/ml solution for injection 3ml pre-filled disposable devices Insulin lispro 200unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
36853,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi) Insulin glargine 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
26403,Pur-in mix 25/75 Injection (C P Pharmaceuticals Ltd) Insulin Soluble Human/Insulin Isophane Human  Injection ,06010102,null,null,null,CPRD_GOLD
10484,Penmix 20/80 Penfill (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human  Penfill ,06010102,null,null,null,CPRD_GOLD
14339,Hypurin Bovine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd) Insulin soluble bovine 100unit/1ml Solution for injection Subcutaneous/Intravenous/Intramuscular,06010101,06010300,null,null,CPRD_GOLD
23231,Hypurin Bovine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd) Insulin soluble bovine 100unit/1ml Solution for injection Intravenous/Subcutaneous/Intramuscular,06010101,06010300,null,null,CPRD_GOLD
52522,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (DE Pharmaceuticals) Insulin lispro/Insulin lispro protamine 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
18593,Humalog Mix50 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd) Insulin lispro/Insulin lispro protamine 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
14505,Insulin protamine zinc bovine 100units/ml suspension for injection 10ml vials Insulin protamine zinc bovine 100unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
63679,Hypurin soluble 100iu/ml Injection (C P Pharmaceuticals Ltd) Insulin Soluble Bovine 100iu/ml Injection ,06010101,06010300,null,null,CPRD_GOLD
7266,Lantus 100units/ml solution for injection 3ml cartridges (Sanofi) Insulin glargine 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
55907,Insulin degludec 100units/ml solution for injection 3ml cartridges Insulin degludec 100unit/1ml Solution for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
3550,Mixtard 40 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd) Insulin Soluble Human/Insulin Isophane Human 100iu/ml Penfill Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
74824,Actrapid 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc) Insulin soluble human 100unit/1ml Solution for injection Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
26098,Hypurin Porcine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd) Insulin soluble porcine 100unit/1ml Solution for injection Subcutaneous/Intravenous/Intramuscular,06010101,06010300,null,null,CPRD_GOLD
44378,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml pre-filled disposable devices Insulin soluble human/Insulin isophane human 25unit/1ml + 75unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
34031,Monotard mc 100unit/ml Injection (Novo Nordisk Ltd) Pork Insulin 100unit/ml Injection ,06010102,null,null,null,CPRD_GOLD
16152,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml cartridges Insulin soluble human/Insulin isophane human 30unit/1ml + 70unit/1ml Suspension for injection Subcutaneous,06010151,null,null,null,CPRD_GOLD
28442,Insulin glulisine 100unit/ml Solution for injection Insulin Glulisine 100unit/ml Solution For Injection ,06010101,null,null,null,CPRD_GOLD
62180,Insulin aspart 100units/ml solution for injection 1.6ml cartridges Insulin aspart 100unit/1ml Solution for injection Subcutaneous,06010101,null,null,null,CPRD_GOLD
6209,NovoRapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd) Insulin aspart 100unit/1ml Solution for injection Intravenous/Subcutaneous,06010101,null,null,null,CPRD_GOLD
18590,Insulin isophane bovine 100units/ml suspension for injection 10ml vials Insulin isophane bovine 100unit/1ml Suspension for injection Intramuscular/Subcutaneous,06010102,null,null,null,CPRD_GOLD
75329,Insulin lispro Sanofi 100units/ml solution for injection 3ml pre-filled pens (Sanofi) Insulin lispro 100unit/1ml Solution for injection Intravenous/Intramuscular/Subcutaneous,06010101,null,null,null,CPRD_GOLD
15199,Insuman comb 25 100iu/ml Injection (Aventis Pharma) Insulin Soluble Human/Insulin Isophane Human 100iu/ml Injection Subcutaneous Injection,06010102,null,null,null,CPRD_GOLD
35701,Insulin lispro biphasic 50/50 100units/ml suspension for injection 3ml pre-filled disposable devices Insulin lispro/Insulin lispro protamine 50unit/1ml + 50unit/1ml Suspension for injection Subcutaneous,06010102,null,null,null,CPRD_GOLD
