DRUG_CODE_ID,DESCRIPTION,BNF1,BNF2,BNF3,ATC,DATABASE
76777,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi) Insulin glargine/Lixisenatide 100unit/1ml + 50microgram/1ml Solution for injection Subcutaneous,06010102,06010212,null,null,CPRD_GOLD
63401,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) Dulaglutide 1.5mg/1ml Solution for injection Subcutaneous,06010206,null,null,null,CPRD_GOLD
63785,Dulaglutide 0.75mg/0.5ml solution for injection pre-filled disposable devices Dulaglutide 1.5mg/1ml Solution for injection Subcutaneous,06010206,null,null,null,CPRD_GOLD
55413,Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices Lixisenatide 100microgram/1ml Solution for injection Subcutaneous,06010206,null,null,null,CPRD_GOLD
63562,Insulin degludec 100units/ml / Liraglutide 3.6mg/ml solution for injection 3ml pre-filled disposable devices Insulin degludec/Liraglutide 100unit/1ml + 3.6mg/1ml Solution for injection Subcutaneous,06010102,06010212,null,null,CPRD_GOLD
64622,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd) Exenatide 2mg Powder and solvent for prolonged-release suspension for inj Subcutaneous,06010206,null,null,null,CPRD_GOLD
75987,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable device Semaglutide 1.34mg/1ml Solution for injection Subcutaneous,06010206,null,null,null,CPRD_GOLD
80987,Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devicesExenatide2.353mg/1mlProlonged-release suspension for injectionSubcutaneous ,06010206,null,null,null,CPRD_GOLD
81073,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd)Liraglutide6mg/1mlSolution for injectionSubcutaneous ,06010206,null,null,null,CPRD_GOLD
82174,Semaglutide 3mg tabletsSemaglutide3mgTabletOral ,06010206,null,null,null,CPRD_GOLD
82258,Rybelsus 3mg tablets (Novo Nordisk Ltd)Semaglutide3mgTabletOral ,06010206,null,null,null,CPRD_GOLD
82697,Rybelsus 7mg tablets (Novo Nordisk Ltd)Semaglutide7mgTabletOral ,06010206,null,null,null,CPRD_GOLD
82709,Semaglutide 7mg tabletsSemaglutide7mgTabletOral ,06010206,null,null,null,CPRD_GOLD
82909,Semaglutide 14mg tabletsSemaglutide14mgTabletOral ,06010206,null,null,null,CPRD_GOLD
